Branch_ID,City,Region,Customers,Transactions,Transaction_Value,Investment_Value,Firm_Revenue,Expenses,Profit_Margin
1840,Nagpur,East,1,1,4572.0,28653,160822.0,140365,-18.36
1840,Nashik,North,1,1,4194.0,12340,160822.0,140365,-18.36
1840,Pune,North,1,1,3918.0,33471,160822.0,140365,-18.36
1840,Pune,West,1,2,6863.0,86013,160822.0,140365,-18.36
1840,Solapur,North,1,1,4233.0,19667,160822.0,140365,-18.36
1841,Mumbai,East,1,1,4751.0,15513,731944.0,360702,37.19
1841,Pune,East,1,1,472.0,42271,731944.0,360702,37.19
1841,Pune,West,1,2,8008.0,66080,731944.0,360702,37.19
1841,Solapur,East,1,2,1023.0,26293,731944.0,360702,37.19
1841,Solapur,South,2,3,6934.0,128842,731944.0,360702,37.19
1842,Mumbai,West,1,3,8610.0,131068,278115.0,200650,-23.03
1842,Nashik,South,2,2,4257.0,28109,278115.0,200650,-23.03
1842,Pune,South,1,1,2419.0,1753,278115.0,200650,-23.03
1842,Solapur,North,1,1,2276.0,27074,278115.0,200650,-23.03
1842,Solapur,South,1,2,5482.168782000001,39247,278115.0,200650,-23.03
1843,Mumbai,East,1,2,1943.0,62122,446900.0,74601,-46.93
1843,Mumbai,South,1,1,4522.0,20826,446900.0,74601,-46.93
1843,Nashik,East,1,1,2687.0,8897,446900.0,74601,-46.93
1843,Nashik,North,1,2,3101.0,34327,446900.0,74601,-46.93
1843,Nashik,West,2,4,10116.0,129257,446900.0,74601,-46.93
1843,Pune,North,1,1,3399.0,44190,446900.0,74601,-46.93
1843,Pune,West,1,3,3111.0,51680,446900.0,74601,-46.93
1843,Solapur,East,1,1,924.0,39880,446900.0,74601,-46.93
1844,Mumbai,South,2,5,13653.0,144994,298637.0,441832,-28.5
1844,Nashik,East,1,2,2355.0,48743,298637.0,441832,-28.5
1844,Nashik,South,1,4,6735.0,132102,298637.0,441832,-28.5
1844,Pune,West,1,2,1464.0,44585,298637.0,441832,-28.5
1844,Solapur,North,1,1,4052.0,43923,298637.0,441832,-28.5
1844,Solapur,South,1,2,7465.0,27326,298637.0,441832,-28.5
1844,Solapur,West,1,1,2425.0,11618,298637.0,441832,-28.5
1845,Kolhapur,South,1,1,3280.0,49298,808814.0,341562,76.27
1845,Kolhapur,West,1,3,11431.0,84563,808814.0,341562,76.27
1845,Mumbai,North,1,1,2058.0,12415,808814.0,341562,76.27
1845,Mumbai,West,1,3,4082.0,77707,808814.0,341562,76.27
1845,Nashik,West,1,3,8796.0,97560,808814.0,341562,76.27
1845,Pune,West,1,1,2726.0,49940,808814.0,341562,76.27
1846,Kolhapur,East,2,7,19449.0,161669,278628.0,479866,61.55
1846,Kolhapur,North,1,1,3419.0,43678,278628.0,479866,61.55
1846,Mumbai,East,1,1,4940.0,8010,278628.0,479866,61.55
1846,Mumbai,West,1,1,1415.0,13031,278628.0,479866,61.55
1846,Pune,West,1,1,1550.0,25626,278628.0,479866,61.55
1846,Solapur,West,2,2,8416.0,70827,278628.0,479866,61.55
1847,Nagpur,West,1,3,10326.0,91317,299135.0,290252,63.98
1847,Nashik,South,1,4,11691.0,98567,299135.0,290252,63.98
1847,Pune,North,1,1,2028.0,30527,299135.0,290252,63.98
1847,Pune,West,1,2,8120.0,63130,299135.0,290252,63.98
1847,Solapur,South,1,1,2128.0,15588,299135.0,290252,63.98
1848,Mumbai,East,1,1,680.0,7563,,280404,10.88
1848,Nagpur,North,2,4,8227.0,131107,,280404,10.88
1848,Nashik,South,1,1,2611.0,36767,,280404,10.88
1849,Kolhapur,East,1,1,1388.0,49580,849494.0,191126,-45.98
1849,Nagpur,South,1,2,6067.0,29893,849494.0,191126,-45.98
1849,Nashik,South,1,1,3991.0,31327,849494.0,191126,-45.98
1849,Nashik,West,1,2,2526.0,29783,849494.0,191126,-45.98
1849,Pune,South,3,6,18759.432525,142972,849494.0,191126,-45.98
1849,Solapur,West,1,2,6552.0,38518,849494.0,191126,-45.98
1850,Mumbai,West,1,3,9492.0,57939,535416.0,142105,-2.33
1850,Pune,North,1,1,4650.0,15763,535416.0,142105,-2.33
1850,Pune,South,1,1,2107.0,43429,535416.0,142105,-2.33
1850,Solapur,East,1,2,5645.0,29690,535416.0,142105,-2.33
1850,Solapur,West,2,4,13416.348178,109987,535416.0,142105,-2.33
1851,Kolhapur,South,1,1,484.0,6646,319927.0,487652,18.28
1851,Kolhapur,West,1,2,2933.0,46515,319927.0,487652,18.28
1851,Mumbai,East,2,2,5048.0,37758,319927.0,487652,18.28
1851,Mumbai,West,1,1,1386.0,4055,319927.0,487652,18.28
1851,Nagpur,North,2,3,7289.0,35432,319927.0,487652,18.28
1852,Kolhapur,East,1,1,3832.0,21507,603322.0,455486,3.71
1852,Kolhapur,North,1,1,2451.0,14833,603322.0,455486,3.71
1852,Mumbai,West,1,4,7076.0,59135,603322.0,455486,3.71
1852,Nagpur,West,1,2,7293.0,6655,603322.0,455486,3.71
1852,Nashik,North,1,1,170.0,37871,603322.0,455486,3.71
1852,Pune,East,1,1,4601.0,43306,603322.0,455486,3.71
1852,Pune,North,1,1,1925.0,27187,603322.0,455486,3.71
1852,Pune,West,1,1,2275.0,33874,603322.0,455486,3.71
1852,Solapur,South,1,1,4695.0,24242,603322.0,455486,3.71
1853,Nagpur,East,1,3,3761.0,69218,65135.0,95445,25.2
1853,Nagpur,South,2,4,11267.421177,104003,65135.0,95445,25.2
1853,Nagpur,West,1,1,1407.0,19763,65135.0,95445,25.2
1853,Nashik,South,2,2,6953.0,76625,65135.0,95445,25.2
1853,Pune,North,1,1,3304.0,29210,65135.0,95445,25.2
1853,Solapur,North,1,2,5591.0,52747,65135.0,95445,25.2
1854,Kolhapur,East,2,3,4662.0,93633,197462.0,333419,41.84
1854,Mumbai,East,1,2,4454.0,65313,197462.0,333419,41.84
1854,Mumbai,West,1,1,3920.0,40078,197462.0,333419,41.84
1854,Nagpur,East,1,2,3331.0,43072,197462.0,333419,41.84
1854,Nagpur,North,1,1,4905.0,25144,197462.0,333419,41.84
1854,Nagpur,South,1,2,5455.0,26195,197462.0,333419,41.84
1854,Pune,North,1,1,161.0,34815,197462.0,333419,41.84
1855,Kolhapur,South,1,1,2204.0,8455,711031.0,355614,-32.29
1855,Nagpur,North,1,1,1648.0,45393,711031.0,355614,-32.29
1855,Nagpur,West,1,2,6158.0,90733,711031.0,355614,-32.29
1855,Pune,East,1,1,4510.0,14948,711031.0,355614,-32.29
1856,Kolhapur,North,1,2,7297.0,24643,139931.0,104135,86.18
1856,Nagpur,North,1,1,1113.0,34666,139931.0,104135,86.18
1856,Pune,North,1,1,4353.0,24991,139931.0,104135,86.18
1856,Solapur,East,1,1,2608.405172,11459,139931.0,104135,86.18
1857,Kolhapur,North,1,1,1152.0,14008,762627.0,443802,34.0
1857,Pune,West,1,3,4847.0,61285,762627.0,443802,34.0
1857,Solapur,East,1,1,2210.0,10429,762627.0,443802,34.0
1858,Kolhapur,West,2,2,8212.0,79542,118468.0,155943,78.42
1858,Nashik,North,1,1,4985.0,33900,118468.0,155943,78.42
1858,Nashik,South,1,1,1880.0,12926,118468.0,155943,78.42
1858,Solapur,South,1,1,1455.0,43046,118468.0,155943,78.42
1858,Solapur,West,1,3,6066.0,98754,118468.0,155943,78.42
1859,Kolhapur,South,1,1,2314.0,11584,892465.0,216124,21.16
1859,Mumbai,East,2,2,711.0,45535,892465.0,216124,21.16
1859,Mumbai,South,1,1,4097.0,16925,892465.0,216124,21.16
1859,Nagpur,South,1,2,9172.0,49643,892465.0,216124,21.16
1859,Nagpur,West,1,1,4394.0,44374,892465.0,216124,21.16
1859,Nashik,North,1,2,2425.0,54711,892465.0,216124,21.16
1860,Kolhapur,East,1,1,4393.0,13416,913092.0,80016,59.7
1860,Mumbai,East,1,1,3070.0,47496,913092.0,80016,59.7
1860,Mumbai,North,1,2,5391.0,84473,913092.0,80016,59.7
1860,Mumbai,West,1,2,8560.0,40530,913092.0,80016,59.7
1860,Nashik,South,1,2,3156.0,33984,913092.0,80016,59.7
1860,Pune,South,1,2,8018.590742,24592,913092.0,80016,59.7
1860,Solapur,West,1,1,2004.0,31975,913092.0,80016,59.7
1861,Kolhapur,West,1,2,3428.0,25530,457097.0,147441,84.27
1861,Mumbai,East,1,1,3384.0,33987,457097.0,147441,84.27
1861,Nagpur,North,1,2,5689.0,41287,457097.0,147441,84.27
1861,Nashik,East,2,3,6406.935808,67685,457097.0,147441,84.27
1861,Pune,East,1,1,2255.0,5786,457097.0,147441,84.27
1861,Pune,South,1,1,2898.0,29516,457097.0,147441,84.27
1862,Kolhapur,East,1,2,7959.0,64506,535073.0,425338,40.16
1862,Mumbai,North,2,2,8622.0,55314,535073.0,425338,40.16
1862,Nagpur,West,1,2,6055.0,51663,535073.0,425338,40.16
1862,Nashik,East,1,1,4814.0,38109,535073.0,425338,40.16
1862,Nashik,North,1,1,768.0,11051,535073.0,425338,40.16
1862,Pune,South,1,2,9106.0,55084,535073.0,425338,40.16
1862,Solapur,North,1,1,3563.0,40805,535073.0,425338,40.16
1862,Solapur,West,1,1,3787.0,3695,535073.0,425338,40.16
1863,Mumbai,North,2,5,10996.0,113453,182556.0,280410,11.31
1863,Nagpur,South,1,1,3100.0,34046,182556.0,280410,11.31
1863,Nashik,South,1,3,6403.0,60719,182556.0,280410,11.31
1864,Kolhapur,West,1,2,3124.0,54736,855376.0,445100,36.37
1864,Mumbai,North,1,2,4134.0,92116,855376.0,445100,36.37
1864,Mumbai,West,1,1,4271.0,7666,855376.0,445100,36.37
1864,Nagpur,East,1,2,3820.0,14127,855376.0,445100,36.37
1864,Nagpur,South,1,1,4971.0,34952,855376.0,445100,36.37
1864,Pune,East,1,2,8722.0,58387,855376.0,445100,36.37
1864,Pune,North,1,1,248.0,30348,855376.0,445100,36.37
1864,Pune,South,1,2,1052.0,78348,855376.0,445100,36.37
1865,Kolhapur,North,1,1,1923.0,20212,391943.0,423188,-24.97
1865,Mumbai,West,2,2,5302.0,54378,391943.0,423188,-24.97
1865,Nashik,East,1,1,997.0,40459,391943.0,423188,-24.97
1865,Solapur,North,1,2,3792.0,26247,391943.0,423188,-24.97
1866,Nashik,West,1,2,6401.0,22839,148081.0,61422,55.37
1866,Pune,East,1,1,4001.0,6615,148081.0,61422,55.37
1866,Pune,North,1,1,3126.0,41654,148081.0,61422,55.37
1866,Pune,South,1,2,4646.0,58870,148081.0,61422,55.37
1866,Pune,West,1,2,3693.0,40315,148081.0,61422,55.37
1866,Solapur,West,1,1,3033.0,20507,148081.0,61422,55.37
1867,Kolhapur,South,1,1,283.0,5769,112936.0,463017,-44.39
1867,Mumbai,South,1,1,633.0,12472,112936.0,463017,-44.39
1867,Nagpur,West,1,1,3960.0,2681,112936.0,463017,-44.39
1867,Nashik,East,1,2,6353.0,49243,112936.0,463017,-44.39
1868,Kolhapur,North,1,1,1398.0,46607,622981.0,341483,17.87
1868,Kolhapur,West,1,1,271.5911743,44655,622981.0,341483,17.87
1868,Mumbai,North,1,4,8598.0,105868,622981.0,341483,17.87
1868,Nagpur,West,1,2,4735.1935764,49330,622981.0,341483,17.87
1868,Pune,South,1,1,947.0,31474,622981.0,341483,17.87
1869,Mumbai,North,1,2,6586.0,18252,140120.0,174120,31.89
1869,Mumbai,South,1,1,2245.0,43728,140120.0,174120,31.89
1869,Mumbai,West,1,1,379.0,16493,140120.0,174120,31.89
1869,Nagpur,North,1,2,6412.0,70326,140120.0,174120,31.89
1869,Pune,East,1,2,8220.0,24099,140120.0,174120,31.89
1869,Pune,West,1,1,1590.0,13244,140120.0,174120,31.89
1870,Mumbai,West,1,1,4739.0,7087,600075.0,436080,10.39
1870,Nagpur,East,1,1,1586.0,8891,600075.0,436080,10.39
1870,Nagpur,North,1,2,5131.01029,15047,600075.0,436080,10.39
1870,Pune,West,1,1,2725.0,48003,600075.0,436080,10.39
1871,Mumbai,South,1,1,1381.0,13064,955492.0,255873,22.43
1871,Nashik,West,1,2,4495.0,80782,955492.0,255873,22.43
1871,Solapur,East,1,1,1183.0,42194,955492.0,255873,22.43
1872,Nashik,East,1,2,4613.0,45628,535318.0,31658,-23.64
1872,Nashik,South,2,2,7176.0,57026,535318.0,31658,-23.64
1872,Pune,South,1,1,3433.0,6048,535318.0,31658,-23.64
1873,Kolhapur,East,1,1,1939.0,30310,485189.0,303349,-38.28
1873,Mumbai,West,1,2,2790.0,63464,485189.0,303349,-38.28
1873,Nashik,South,1,3,11653.0,82878,485189.0,303349,-38.28
1873,Pune,North,2,4,11205.442382,75661,485189.0,303349,-38.28
1873,Pune,West,1,1,776.0,1571,485189.0,303349,-38.28
1874,Kolhapur,East,1,1,4434.0,16775,125358.0,212889,16.47
1874,Mumbai,East,1,1,2925.0,9534,125358.0,212889,16.47
1874,Nashik,East,1,1,163.0,38084,125358.0,212889,16.47
1874,Nashik,North,1,1,410.0,45399,125358.0,212889,16.47
1874,Nashik,West,1,1,1714.0,36193,125358.0,212889,16.47
1874,Solapur,North,1,1,3879.0,39530,125358.0,212889,16.47
1875,Mumbai,West,1,1,2187.0,25116,157675.0,457465,90.06
1875,Nagpur,North,1,2,6054.0,82777,157675.0,457465,90.06
1875,Nashik,South,1,2,4714.0,17100,157675.0,457465,90.06
1875,Solapur,East,1,2,4765.0,23116,157675.0,457465,90.06
1875,Solapur,North,1,1,253.0,44618,157675.0,457465,90.06
1875,Solapur,West,1,1,4147.0,32505,157675.0,457465,90.06
1876,Kolhapur,East,1,3,5516.0,86581,880897.0,94120,-23.03
1876,Kolhapur,North,1,3,9617.0,98616,880897.0,94120,-23.03
1876,Mumbai,South,1,1,1276.0,11726,880897.0,94120,-23.03
1876,Solapur,North,1,1,1347.0,20152,880897.0,94120,-23.03
1877,Kolhapur,West,2,2,2336.0,50055,360389.0,474777,-7.53
1877,Mumbai,North,1,1,1457.0,13689,360389.0,474777,-7.53
1877,Mumbai,South,1,3,9039.0,90653,360389.0,474777,-7.53
1877,Solapur,South,2,2,2332.0,90298,360389.0,474777,-7.53
1878,Mumbai,North,1,1,226.0,43659,992100.0,312637,81.86
1878,Nashik,East,1,1,4792.0,25811,992100.0,312637,81.86
1878,Pune,North,1,1,4899.0,9658,992100.0,312637,81.86
1878,Solapur,South,1,2,6774.0,31739,992100.0,312637,81.86
1878,Solapur,West,2,4,6549.151307,136950,992100.0,312637,81.86
1879,Mumbai,East,2,2,7443.0,45680,478470.0,361650,-9.88
1879,Mumbai,North,1,1,2692.0,41846,478470.0,361650,-9.88
1879,Mumbai,South,2,5,8427.0,173229,478470.0,361650,-9.88
1879,Nagpur,North,1,1,321.0,41742,478470.0,361650,-9.88
1879,Nagpur,South,2,3,3959.0,72063,478470.0,361650,-9.88
1879,Solapur,North,1,1,1169.0,2463,478470.0,361650,-9.88
1880,Nagpur,North,2,3,11773.0,130213,782453.0,404371,7.86
1880,Nashik,South,1,3,8245.0,52968,782453.0,404371,7.86
1880,Pune,North,1,2,4490.0,65296,782453.0,404371,7.86
1880,Pune,South,1,3,11550.0,70953,782453.0,404371,7.86
1881,Mumbai,East,1,2,6773.64883,49220,227282.0,90030,-34.73
1881,Mumbai,West,1,1,4993.0,18933,227282.0,90030,-34.73
1881,Nagpur,South,1,1,520.0,27693,227282.0,90030,-34.73
1881,Solapur,North,1,2,5338.0,77558,227282.0,90030,-34.73
1882,Mumbai,East,1,2,2898.0,33706,368200.0,420327,-43.0
1882,Mumbai,West,1,3,8748.0,60215,368200.0,420327,-43.0
1882,Nagpur,North,1,1,274.0,42205,368200.0,420327,-43.0
1882,Nagpur,South,1,2,4491.66192,10121,368200.0,420327,-43.0
1882,Pune,East,2,5,11027.811564,126178,368200.0,420327,-43.0
1882,Solapur,West,1,1,2398.0,12964,368200.0,420327,-43.0
1883,Mumbai,West,2,2,5657.0,47269,866875.0,345688,49.06
1883,Nagpur,North,1,1,3725.0,21394,866875.0,345688,49.06
1883,Nagpur,South,1,1,2517.0,8577,866875.0,345688,49.06
1883,Pune,East,1,1,3744.0,45182,866875.0,345688,49.06
1883,Solapur,North,1,1,494.0,33915,866875.0,345688,49.06
1884,Pune,West,1,1,2430.0,22429,220708.0,419547,-27.67
1885,Kolhapur,North,1,2,1787.0,26902,,300637,33.79
1885,Kolhapur,South,1,2,8291.0,42464,,300637,33.79
1885,Kolhapur,West,1,1,124.0,39439,,300637,33.79
1885,Mumbai,South,1,1,1829.0,40130,,300637,33.79
1885,Mumbai,West,1,1,4910.0,38916,,300637,33.79
1885,Nagpur,East,1,3,7919.0,85321,,300637,33.79
1885,Nashik,East,1,2,3323.0,18677,,300637,33.79
1885,Pune,North,1,1,861.0,34326,,300637,33.79
1885,Pune,West,1,3,7485.182708,106946,,300637,33.79
1885,Solapur,North,1,1,733.0,44676,,300637,33.79
1885,Solapur,West,1,2,8202.0,62792,,300637,33.79
1886,Kolhapur,North,1,1,2433.0,14317,,426914,14.53
1886,Nagpur,West,1,2,4048.0,15624,,426914,14.53
1886,Nashik,East,1,3,7681.0,47241,,426914,14.53
1886,Pune,West,1,1,2121.167173,46438,,426914,14.53
1886,Solapur,South,1,1,2199.0,25483,,426914,14.53
1887,Nagpur,East,1,1,3755.0,42868,342605.0,402044,-35.85
1887,Nashik,East,1,2,7942.0,60139,342605.0,402044,-35.85
1887,Nashik,West,1,2,1103.0,52015,342605.0,402044,-35.85
1887,Solapur,South,1,1,790.0,10574,342605.0,402044,-35.85
1888,Mumbai,East,1,2,5924.331824,23594,220605.0,284493,14.34
1888,Nagpur,West,1,1,2186.0,49761,220605.0,284493,14.34
1888,Nashik,South,1,1,4192.0,32714,220605.0,284493,14.34
1888,Pune,South,1,1,3503.0,16849,220605.0,284493,14.34
1888,Pune,West,2,6,17936.0,100531,220605.0,284493,14.34
1888,Solapur,North,1,2,2722.0,11409,220605.0,284493,14.34
1888,Solapur,West,2,2,3911.0,40178,220605.0,284493,14.34
1889,Nagpur,South,1,2,842.0,48022,622980.0,141581,-12.77
1890,Kolhapur,West,1,1,1284.090894,42286,348714.0,179925,78.77
1890,Mumbai,North,1,2,5669.0,76650,348714.0,179925,78.77
1890,Nagpur,East,1,1,3979.0,37730,348714.0,179925,78.77
1890,Nagpur,West,1,2,6488.0,23676,348714.0,179925,78.77
1890,Nashik,North,1,1,850.0,3433,348714.0,179925,78.77
1890,Nashik,West,1,1,4639.0,41718,348714.0,179925,78.77
1890,Pune,East,3,5,15048.642415,126909,348714.0,179925,78.77
1890,Solapur,West,1,2,7311.0,37913,348714.0,179925,78.77
1891,Kolhapur,North,1,3,9199.0,77099,87666.0,482601,-10.57
1891,Kolhapur,West,1,2,2770.0,37931,87666.0,482601,-10.57
1891,Mumbai,North,1,1,2400.0,27418,87666.0,482601,-10.57
1891,Nagpur,North,1,3,8469.0,48768,87666.0,482601,-10.57
1891,Nagpur,South,1,1,1540.0,33323,87666.0,482601,-10.57
1891,Nashik,East,1,1,4773.0,36194,87666.0,482601,-10.57
1891,Nashik,North,1,1,1248.0,44841,87666.0,482601,-10.57
1891,Nashik,West,1,1,850.0,21263,87666.0,482601,-10.57
1891,Solapur,South,2,5,14569.0,78598,87666.0,482601,-10.57
1892,Nagpur,East,1,1,1487.0,46752,983204.0,436086,54.79
1892,Pune,North,1,2,7544.0,68868,983204.0,436086,54.79
1893,Mumbai,East,2,3,11766.0,70046,,145030,52.7
1893,Nagpur,West,1,1,778.0,30619,,145030,52.7
1893,Nashik,North,1,2,8575.002813,85194,,145030,52.7
1894,Mumbai,South,1,2,4399.0,52240,585030.0,434577,-21.02
1894,Pune,South,1,2,5814.0,44641,585030.0,434577,-21.02
1894,Solapur,West,1,1,3186.0,45224,585030.0,434577,-21.02
1895,Kolhapur,East,1,1,3521.0,1702,880623.0,276872,33.35
1895,Mumbai,North,2,3,5944.0,83524,880623.0,276872,33.35
1895,Mumbai,South,1,1,1742.0,9380,880623.0,276872,33.35
1895,Pune,North,1,1,2977.0,17571,880623.0,276872,33.35
1895,Pune,South,2,7,15930.0,145611,880623.0,276872,33.35
1895,Solapur,West,1,1,1833.0,48706,880623.0,276872,33.35
1896,Mumbai,South,1,1,4802.0,40313,647782.0,216486,76.21
1896,Nagpur,East,1,1,4510.0,41456,647782.0,216486,76.21
1896,Nashik,West,1,1,2529.0,35405,647782.0,216486,76.21
1896,Solapur,East,1,1,4109.0,25768,647782.0,216486,76.21
1896,Solapur,West,1,1,1704.0,18344,647782.0,216486,76.21
1897,Kolhapur,East,2,7,16564.0,200892,605108.0,447131,-34.94
1897,Mumbai,South,1,2,5015.0,26944,605108.0,447131,-34.94
1897,Nagpur,South,1,1,668.0,23300,605108.0,447131,-34.94
1897,Solapur,West,1,4,10385.0,160563,605108.0,447131,-34.94
1898,Kolhapur,South,1,1,1959.0,47275,306002.0,418725,41.58
1898,Mumbai,South,2,4,5830.631853,77395,306002.0,418725,41.58
1898,Nashik,East,1,1,4388.0,24412,306002.0,418725,41.58
1898,Nashik,North,1,2,4195.6730800000005,63648,306002.0,418725,41.58
1898,Solapur,North,1,1,1859.0,29867,306002.0,418725,41.58
1898,Solapur,South,1,5,10538.0,91615,306002.0,418725,41.58
1899,Nagpur,North,1,1,2467.0,11429,456261.0,269692,-24.56
1899,Nagpur,West,1,3,7780.563951,70511,456261.0,269692,-24.56
1899,Nashik,South,1,2,2559.0,84249,456261.0,269692,-24.56
1899,Pune,South,1,1,4199.0,4772,456261.0,269692,-24.56
1900,Kolhapur,East,1,2,4937.0,68189,,67800,-13.88
1900,Mumbai,East,1,1,4808.0,33147,,67800,-13.88
1900,Mumbai,North,2,5,11487.0,139796,,67800,-13.88
1900,Nagpur,West,1,2,7442.0,63365,,67800,-13.88
1901,Kolhapur,North,1,2,4001.724813,32593,592520.0,388369,47.25
1901,Kolhapur,South,1,3,6088.0,123052,592520.0,388369,47.25
1901,Kolhapur,West,1,1,659.0,45673,592520.0,388369,47.25
1901,Mumbai,East,1,1,3198.0,14718,592520.0,388369,47.25
1901,Nagpur,East,1,1,117.0,8253,592520.0,388369,47.25
1901,Nagpur,South,1,2,4478.0,43326,592520.0,388369,47.25
1901,Pune,North,1,1,1559.0,46076,592520.0,388369,47.25
1901,Solapur,North,1,2,6963.0,51416,592520.0,388369,47.25
1902,Nagpur,East,1,3,8034.0,89920,708168.0,351350,45.72
1902,Nashik,East,1,1,4263.0,1306,708168.0,351350,45.72
1902,Nashik,West,1,1,189.0,37746,708168.0,351350,45.72
1902,Pune,West,1,4,8775.0,67554,708168.0,351350,45.72
1902,Solapur,North,1,1,1310.0,4334,708168.0,351350,45.72
1902,Solapur,West,1,1,1322.0,40417,708168.0,351350,45.72
1903,Kolhapur,North,1,4,4505.0,109781,567883.0,116523,49.69
1903,Nashik,East,1,1,3139.0,27586,567883.0,116523,49.69
1903,Pune,East,1,1,3668.0,38934,567883.0,116523,49.69
1903,Pune,South,1,3,7946.0,61587,567883.0,116523,49.69
1904,Mumbai,North,1,3,7570.0,75071,,484979,31.39
1904,Mumbai,South,1,1,3350.0,20729,,484979,31.39
1904,Nashik,East,2,4,8267.0,125326,,484979,31.39
1904,Pune,East,1,2,9221.0,35440,,484979,31.39
1904,Solapur,South,1,3,7270.5677388,53404,,484979,31.39
1905,Kolhapur,South,1,2,5121.0,84709,490982.0,134088,67.59
1905,Kolhapur,West,1,1,354.0,35365,490982.0,134088,67.59
1905,Mumbai,West,1,2,7628.0,24456,490982.0,134088,67.59
1905,Pune,South,1,1,2704.0,27292,490982.0,134088,67.59
1906,Kolhapur,West,1,1,3774.0,16137,,35684,47.26
1906,Mumbai,North,1,2,4403.0,66126,,35684,47.26
1906,Nagpur,West,1,2,3593.552369,83985,,35684,47.26
1906,Pune,North,1,1,214.0,44576,,35684,47.26
1906,Pune,South,1,1,569.0,41406,,35684,47.26
1906,Pune,West,1,2,5065.0,18434,,35684,47.26
1907,Mumbai,North,3,6,17065.0,145852,403220.0,499568,-18.0
1907,Mumbai,South,1,4,11034.0,128736,403220.0,499568,-18.0
1907,Nagpur,South,1,2,3700.417971,60111,403220.0,499568,-18.0
1907,Pune,East,1,2,4522.0,57219,403220.0,499568,-18.0
1907,Solapur,East,1,1,3865.0,30802,403220.0,499568,-18.0
1907,Solapur,West,1,1,899.0,3148,403220.0,499568,-18.0
1908,Kolhapur,West,1,1,4250.0,26990,310986.0,126044,-34.79
1908,Mumbai,South,1,2,1422.0,23407,310986.0,126044,-34.79
1908,Mumbai,West,2,2,4518.0,14313,310986.0,126044,-34.79
1908,Nagpur,North,1,2,6713.0,91892,310986.0,126044,-34.79
1908,Nagpur,West,1,1,3451.0,30218,310986.0,126044,-34.79
1908,Nashik,West,1,2,6761.0,78118,310986.0,126044,-34.79
1908,Pune,West,1,2,5830.0,73569,310986.0,126044,-34.79
1909,Nagpur,East,1,1,4624.0,29792,346685.0,209951,-48.47
1909,Nashik,West,1,1,2240.0,28798,346685.0,209951,-48.47
1909,Pune,North,1,3,7565.0,88783,346685.0,209951,-48.47
1910,Kolhapur,North,1,2,7099.0,5276,378234.0,148003,-48.95
1910,Nagpur,North,1,3,8309.289035,58958,378234.0,148003,-48.95
1910,Nashik,East,1,1,2273.0,25951,378234.0,148003,-48.95
1910,Nashik,South,2,2,6487.0,60059,378234.0,148003,-48.95
1910,Pune,North,1,2,2656.0,53591,378234.0,148003,-48.95
1910,Pune,South,1,1,1286.0,39695,378234.0,148003,-48.95
1910,Pune,West,1,2,2347.0,45623,378234.0,148003,-48.95
1910,Solapur,East,2,4,8851.0,90619,378234.0,148003,-48.95
1910,Solapur,South,1,1,3944.0,24714,378234.0,148003,-48.95
1911,Nagpur,North,1,2,6948.0,77496,922359.0,333553,-34.05
1911,Nashik,East,1,2,6096.0,49272,922359.0,333553,-34.05
1911,Nashik,North,1,2,3023.0,12665,922359.0,333553,-34.05
1911,Nashik,South,1,1,4042.0,3118,922359.0,333553,-34.05
1911,Pune,West,1,1,1312.0,21584,922359.0,333553,-34.05
1911,Solapur,East,1,2,4619.0,67308,922359.0,333553,-34.05
1911,Solapur,North,1,1,3468.0,36247,922359.0,333553,-34.05
1912,Kolhapur,East,1,1,1838.0,6970,740370.0,295996,15.13
1912,Kolhapur,South,1,1,4330.0,10161,740370.0,295996,15.13
1912,Kolhapur,West,1,1,3635.0,7604,740370.0,295996,15.13
1912,Mumbai,North,1,1,3999.0,31850,740370.0,295996,15.13
1912,Mumbai,West,2,2,5908.0,39950,740370.0,295996,15.13
1912,Nagpur,North,2,4,10771.0,89676,740370.0,295996,15.13
1912,Pune,North,1,2,6445.0,57816,740370.0,295996,15.13
1913,Kolhapur,North,1,1,1887.0,39599,,193558,-49.12
1913,Mumbai,North,2,2,5269.0,36389,,193558,-49.12
1913,Mumbai,West,1,1,1354.0,44843,,193558,-49.12
1913,Nagpur,North,1,1,588.0,10421,,193558,-49.12
1913,Nashik,West,1,5,11562.7792,68855,,193558,-49.12
1913,Pune,North,1,4,15756.0,91060,,193558,-49.12
1914,Kolhapur,South,1,2,4586.0,56559,813819.0,90974,7.4
1914,Nagpur,South,1,2,6889.0,95390,813819.0,90974,7.4
1914,Nashik,East,1,2,5573.0,55335,813819.0,90974,7.4
1914,Solapur,East,1,3,10066.857649,52007,813819.0,90974,7.4
1915,Kolhapur,West,1,1,3220.0,24186,81491.0,440643,66.59
1915,Mumbai,North,1,1,2781.0,47799,81491.0,440643,66.59
1915,Pune,North,1,1,1940.0,48175,81491.0,440643,66.59
1915,Solapur,North,1,1,3070.0,8365,81491.0,440643,66.59
1915,Solapur,West,1,2,7450.0,12294,81491.0,440643,66.59
1916,Kolhapur,South,1,1,1282.0,22332,271239.0,456524,-30.72
1916,Mumbai,East,1,1,855.0,29100,271239.0,456524,-30.72
1916,Nagpur,East,1,2,2838.7222469999997,45917,271239.0,456524,-30.72
