Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Age,Customer_Type,City,Region,Bank_Name,Branch_ID,Firm_Revenue,Expenses,Profit_Margin,Year,Month
307119,205073,Savings,96302,1841,23133,Recurring Deposit,11-08-2024,53,Business,Kolhapur,North,HDFC Bank,1068,94673,124746,44.89,2024,2024-08
307120,202537,Savings,89125,627.1011296,34834,Recurring Deposit,30-04-2024,24,Business,Mumbai,South,HDFC Bank,1733,557998,338981,-27.19,2024,2024-04
307121,204860,Current,27311,935.9507436,10022,Mutual Fund,05-06-2024,49,,Pune,South,HDFC Bank,1097,68882,111621,41.81,2024,2024-06
307122,205284,Current,4398,4918,42673,Recurring Deposit,26-11-2024,46,Business,Kolhapur,West,HDFC Bank,1007,427163,111053,-9.09,2024,2024-11
307123,205063,Savings,44753,2298,42048,Recurring Deposit,02-05-2024,28,Business,Pune,South,HDFC Bank,1595,239159,433444,-2.95,2024,2024-05
307124,202641,Savings,71362,4918,43627,Mutual Fund,24-04-2024,32,Employee,Nagpur,East,HDFC Bank,1381,265881,410382,-29.34,2024,2024-04
307125,201835,Savings,75904,1204,29497,Mutual Fund,25-12-2022,74,Individual,Pune,East,HDFC Bank,1797,912063,493322,29.93,2022,2022-12
307126,205195,Savings,6294,3663,31779,Fixed Deposit,22-10-2024,,Individual,Nagpur,North,HDFC Bank,1450,115604,220281,73.28,2024,2024-10
307127,208524,Current,6426,1027.407847,13871,Mutual Fund,17-03-2023,42,Employee,Solapur,South,HDFC Bank,1612,398559,396994,97.59,2023,2023-03
307128,203917,Business,33539,406,35054,Mutual Fund,15-06-2023,35,Individual,Solapur,South,HDFC Bank,1106,645333,497857,-9.25,2023,2023-06
307129,203762,Current,95561,2768,33656,Mutual Fund,15-01-2023,36,Individual,Nashik,East,HDFC Bank,1262,292544,101636,-26.46,2023,2023-01
307130,208968,Business,76123,4651,3437,Fixed Deposit,23-03-2022,72,Business,Solapur,East,HDFC Bank,1639,547554,340132,30.69,2022,2022-03
307131,209687,Current,71857,671.1084684,2961,Fixed Deposit,20-09-2022,47,Individual,Solapur,West,HDFC Bank,1245,695024,196918,-5.56,2022,2022-09
307132,200369,Business,30603,2525,36476,Recurring Deposit,27-04-2022,29,Employee,Pune,West,HDFC Bank,1522,588533,71483,78.68,2022,2022-04
307133,206480,Current,51126,3156,16361,Recurring Deposit,12-03-2024,79,Employee,Kolhapur,West,HDFC Bank,1095,929599,259456,-20.48,2024,2024-03
307134,208023,Business,31053,1936,24948,Recurring Deposit,16-11-2024,71,Individual,Kolhapur,West,HDFC Bank,1320,534803,41265,-34.71,2024,2024-11
307135,200580,Savings,82730,380,31239,Fixed Deposit,20-09-2022,72,Employee,Mumbai,East,HDFC Bank,1263,709818,27976,32.02,2022,2022-09
307136,209833,Savings,55987,1309,31412,Fixed Deposit,06-02-2023,73,Business,Kolhapur,North,HDFC Bank,1636,605785,206771,78.62,2023,2023-02
307137,201562,Business,74632,2901,23044,Mutual Fund,31-10-2024,63,Individual,Pune,North,HDFC Bank,1168,752153,249575,68.05,2024,2024-10
307138,204487,Savings,69249,3490,46685,Mutual Fund,25-12-2023,30,Employee,Nagpur,East,HDFC Bank,1098,570985,423464,19.57,2023,2023-12
307139,202053,Business,88784,4859,32577,Fixed Deposit,24-12-2023,64,Individual,Nashik,South,HDFC Bank,1569,237225,129997,-43.11,2023,2023-12
307140,205508,Business,95134,2963,12772,Mutual Fund,30-05-2022,37,Employee,Mumbai,South,HDFC Bank,1827,164034,113263,73.8,2022,2022-05
307141,208629,Savings,53442,3703,1997,Fixed Deposit,21-08-2023,36,Individual,Solapur,West,HDFC Bank,1915,81491,440643,66.59,2023,2023-08
307142,203188,Savings,57296,643,25175,Recurring Deposit,15-09-2023,47,Business,Nagpur,East,HDFC Bank,1270,114502,345269,-43.43,2023,2023-09
307143,201990,Current,41717,4160,32185,Recurring Deposit,07-08-2024,56,Employee,Kolhapur,West,HDFC Bank,1042,993460,488468,0.82,2024,2024-08
307144,203747,Business,89881,1175,36344,Recurring Deposit,05-12-2024,33,Individual,Nashik,East,HDFC Bank,1253,553062,309277,-34.51,2024,2024-12
307145,203062,Current,39986,3323,38262,Recurring Deposit,13-02-2023,45,Business,Pune,West,HDFC Bank,1076,204710,300215,76.77,2023,2023-02
307146,203967,Business,39643,2630,16803,Fixed Deposit,07-04-2022,45,Business,Pune,South,HDFC Bank,1056,104114,239317,34.82,2022,2022-04
307147,203381,Business,51832,3126,41654,Fixed Deposit,10-12-2024,54,Individual,Pune,North,HDFC Bank,1866,148081,61422,55.37,2024,2024-12
307148,206305,Current,42654,2347,16086,Mutual Fund,27-01-2023,64,Individual,Kolhapur,North,HDFC Bank,1097,68882,111621,41.81,2023,2023-01
307149,207455,Savings,38037,363,11179,Fixed Deposit,24-02-2025,72,,Nashik,North,HDFC Bank,1949,200245,144491,16.2,2025,2025-02
307150,204658,Current,71590,845,46768,Fixed Deposit,01-06-2023,66,Individual,Solapur,East,HDFC Bank,1989,120103,23958,-24.96,2023,2023-06
307151,201666,Savings,58775,4052,43923,Fixed Deposit,20-04-2023,66,Individual,Solapur,North,HDFC Bank,1844,298637,441832,-28.5,2023,2023-04
307152,205885,Savings,12325,598,27912,Fixed Deposit,04-07-2022,41,Individual,,East,HDFC Bank,1534,620056,235991,26.49,2022,2022-07
307153,207508,Business,39643,560,13154,Recurring Deposit,12-07-2023,20,Employee,Nagpur,West,HDFC Bank,1405,683776,240446,54.89,2023,2023-07
307154,203499,Current,26743,2558,9366,Recurring Deposit,30-06-2023,75,Employee,Mumbai,North,HDFC Bank,1302,953231,345393,28.51,2023,2023-06
307155,205383,Current,44387,4031,46418,Recurring Deposit,16-05-2024,47,Employee,Solapur,South,HDFC Bank,1708,437939,170427,-40.86,2024,2024-05
307156,200825,Savings,1234,4774,48655,Mutual Fund,22-07-2024,35,Business,Nagpur,North,HDFC Bank,1310,305379,147364,79.04,2024,2024-07
307157,200891,Savings,18199,3177,11100,Recurring Deposit,06-08-2023,30,Individual,Mumbai,West,HDFC Bank,1650,440524,53651,57.17,2023,2023-08
307158,203418,Business,65053,1267,34352,Recurring Deposit,30-03-2022,28,Business,Nagpur,West,HDFC Bank,1212,844764,436685,-20.56,2022,2022-03
307159,200316,Business,48549,2209,6141,Fixed Deposit,13-09-2022,28,Individual,Solapur,West,HDFC Bank,1680,253386,466588,-22.61,2022,2022-09
307160,209975,Savings,11190,824,23553,Fixed Deposit,18-02-2025,22,Individual,Mumbai,North,HDFC Bank,1755,896294,407493,19.9,2025,2025-02
307161,209213,Business,66696,1269,22001,Recurring Deposit,20-08-2023,35,Business,Kolhapur,East,HDFC Bank,1310,305379,147364,79.04,2023,2023-08
307162,206068,Savings,19630,2398,12964,Mutual Fund,02-09-2023,65,,Solapur,West,HDFC Bank,1882,368200,420327,-43,2023,2023-09
307163,204294,Current,69935,3284,2658,Recurring Deposit,26-11-2023,76,Employee,,South,HDFC Bank,1062,299697,273050,-46.59,2023,2023-11
307164,201099,Business,97884,2739,8058,Recurring Deposit,20-08-2024,32,Employee,Solapur,North,HDFC Bank,1975,172292,278198,91.79,2024,2024-08
307165,203953,Current,83857,4853,38059,Recurring Deposit,01-11-2024,67,Business,,East,HDFC Bank,1048,684533,334321,28.27,2024,2024-11
307166,202467,Savings,41058,4977,46906,Fixed Deposit,05-05-2022,68,,Nashik,East,HDFC Bank,1318,742973,234141,80.71,2022,2022-05
307167,204965,Business,46574,1580.171998,16494,Mutual Fund,18-12-2022,,Individual,Pune,East,HDFC Bank,1342,283937,279985,7.82,2022,2022-12
307168,207530,Savings,12175,4974,2675,Mutual Fund,16-01-2023,47,Business,Pune,East,HDFC Bank,1248,,59554,-42.5,2023,2023-01
307169,202450,Current,61908,3173,13890,Fixed Deposit,16-08-2023,47,Business,Mumbai,East,HDFC Bank,1893,,145030,52.7,2023,2023-08
307170,206161,Business,76917,4476,20871,Recurring Deposit,27-08-2023,24,Business,Kolhapur,West,HDFC Bank,1594,677221,363921,89.72,2023,2023-08
307171,209899,Current,56862,3933,35388,Mutual Fund,28-01-2025,27,Individual,Nashik,South,HDFC Bank,1853,65135,95445,25.2,2025,2025-01
307172,202707,Current,86419,550,46365,Mutual Fund,03-04-2024,25,Business,Nashik,South,HDFC Bank,1329,64441,491589,96.79,2024,2024-04
307173,202561,Savings,50977,1373,21420,Mutual Fund,27-03-2024,75,Employee,Solapur,North,HDFC Bank,1111,702367,190514,-13.68,2024,2024-03
307174,200029,Current,37351,1568,40250,Fixed Deposit,15-05-2022,38,Business,Kolhapur,East,HDFC Bank,1486,999975,471140,-42.72,2022,2022-05
307175,200434,Current,63045,1803,13402,Fixed Deposit,17-12-2024,63,Individual,Solapur,South,HDFC Bank,1004,282701,148194,-14.1,2024,2024-12
307176,209387,Current,2464,1132,8880,Recurring Deposit,17-10-2022,53,Employee,Mumbai,South,HDFC Bank,1970,,193808,-15.36,2022,2022-10
307177,200046,Savings,38532,4609,18444,Fixed Deposit,06-04-2024,79,Business,Solapur,West,HDFC Bank,1571,75223,495797,-11.02,2024,2024-04
307178,208490,Current,34112,4685,35097,Recurring Deposit,17-11-2022,25,Business,Mumbai,North,HDFC Bank,1193,350370,360843,-37.32,2022,2022-11
307179,209738,Savings,11307,953,44388,Recurring Deposit,19-11-2024,61,Individual,Nagpur,North,HDFC Bank,1848,,280404,10.88,2024,2024-11
307180,203541,Business,31525,4749,14192,Recurring Deposit,05-03-2024,58,Business,Nashik,East,HDFC Bank,1498,582253,34952,1.04,2024,2024-03
307181,209641,Business,52450,4319,35180,Fixed Deposit,02-07-2024,51,Business,Solapur,East,HDFC Bank,1216,841077,422714,-14.76,2024,2024-07
307182,204482,Savings,4700,792,32797,Recurring Deposit,23-08-2023,30,Employee,Solapur,North,HDFC Bank,1940,183730,451674,20.7,2023,2023-08
307183,203554,Business,8992,1425,22039,Recurring Deposit,08-03-2024,71,Business,Kolhapur,North,HDFC Bank,1626,414168,372035,61.34,2024,2024-03
307184,207022,Current,75049,2885,34032,Mutual Fund,24-12-2023,59,Business,Pune,West,HDFC Bank,1399,140607,234585,62.78,2023,2023-12
307185,205797,Current,7992,1183,42194,Recurring Deposit,16-06-2022,57,Employee,Solapur,East,HDFC Bank,1871,955492,255873,22.43,2022,2022-06
307186,204257,Savings,28624,3804,48133,Fixed Deposit,07-06-2024,63,Business,Kolhapur,South,HDFC Bank,1554,636342,322246,-16.8,2024,2024-06
307187,203378,Current,37659,2714,9525,Recurring Deposit,29-06-2023,39,Employee,Mumbai,South,HDFC Bank,1582,242081,129133,40.13,2023,2023-06
307188,209630,Business,88402,3481,45219,Recurring Deposit,14-08-2024,61,Individual,Nagpur,West,HDFC Bank,1440,351661,372597,99.97,2024,2024-08
307189,200338,Business,88600,1970,43242,Fixed Deposit,06-02-2025,,Employee,Nagpur,North,HDFC Bank,1533,182856,20654,64.78,2025,2025-02
307190,206202,Savings,87550,2402,15487,Recurring Deposit,24-07-2023,38,Business,Kolhapur,East,HDFC Bank,1525,478631,24036,9.06,2023,2023-07
307191,205339,Business,7868,4253,43651,Mutual Fund,30-07-2024,69,Individual,Nashik,West,HDFC Bank,1173,636516,113167,33.33,2024,2024-07
307192,202408,Business,79847,3237.199937,16014,Recurring Deposit,30-06-2024,,Individual,Solapur,North,HDFC Bank,1031,646023,117992,-15.94,2024,2024-06
307193,206168,Business,54396,4800,4153,Fixed Deposit,19-04-2022,21,Employee,Mumbai,South,HDFC Bank,1489,231799,84727,11.97,2022,2022-04
307194,201929,Savings,4336,3122,14810,Fixed Deposit,07-02-2023,72,Individual,Solapur,West,HDFC Bank,1059,920571,191047,54.46,2023,2023-02
307195,202500,Savings,74926,1033,9912,Recurring Deposit,02-09-2024,19,Business,Kolhapur,South,HDFC Bank,1396,292921,228111,-27.01,2024,2024-09
307196,207374,Current,12345,1381,1664,Fixed Deposit,17-02-2025,69,Employee,Kolhapur,North,HDFC Bank,1171,242767,323391,-6.74,2025,2025-02
307197,209299,Business,81600,3291,49488,Mutual Fund,18-08-2023,,Individual,Nashik,North,HDFC Bank,1193,350370,360843,-37.32,2023,2023-08
307198,202295,Business,50327,2520,15605,Mutual Fund,21-09-2023,21,Individual,Mumbai,North,HDFC Bank,1742,378289,378540,69.64,2023,2023-09
307199,207415,Savings,77111,4486,1468,Mutual Fund,01-07-2022,64,Business,Mumbai,North,HDFC Bank,1337,746535,449047,84.51,2022,2022-07
307200,207218,Business,42683,831,5362,Fixed Deposit,07-11-2022,33,Employee,Pune,South,HDFC Bank,1637,709539,458124,77.6,2022,2022-11
307201,207092,Current,11732,3851,39574,Recurring Deposit,30-05-2023,,Employee,Nashik,East,HDFC Bank,1024,453778,239635,23.83,2023,2023-05
307202,209737,Business,72649,3861,48386,Fixed Deposit,08-05-2022,55,Business,Kolhapur,East,HDFC Bank,1611,798653,352900,29.91,2022,2022-05
307203,202224,Savings,19546,2301,27627,Mutual Fund,29-08-2023,50,Employee,Nagpur,West,HDFC Bank,1716,922956,45545,0.74,2023,2023-08
307204,206268,Business,14316,2499,44624,Fixed Deposit,24-10-2023,28,Individual,Mumbai,East,HDFC Bank,1790,519437,36023,69.69,2023,2023-10
307205,208357,Current,32648,1266,46126,Mutual Fund,18-11-2024,43,Business,Nagpur,East,HDFC Bank,1150,972742,142072,35,2024,2024-11
307206,206120,Current,3496,3132,10489,Fixed Deposit,27-06-2024,77,Business,Mumbai,South,HDFC Bank,1437,,33606,-5.87,2024,2024-06
307207,208317,Savings,56302,3928,14819,Recurring Deposit,03-12-2022,74,Business,Nagpur,East,HDFC Bank,1133,969558,77022,-1.52,2022,2022-12
307208,203440,Current,10513,3679,17914,Recurring Deposit,23-08-2024,59,Individual,Kolhapur,North,HDFC Bank,1575,96126,482084,-31.79,2024,2024-08
307209,200881,Business,69923,4605,33721,Recurring Deposit,16-10-2024,79,,Nashik,East,HDFC Bank,1709,667026,184224,-37.21,2024,2024-10
307210,205933,Current,65899,3109,39474,Recurring Deposit,16-11-2023,55,Employee,Nagpur,East,HDFC Bank,1970,,193808,-15.36,2023,2023-11
307211,207414,Current,3380,899,26123,Mutual Fund,06-01-2023,31,Business,Nashik,North,HDFC Bank,1148,146659,374894,77.88,2023,2023-01
307212,204165,Savings,78818,3522,1756,Mutual Fund,30-09-2024,41,Individual,Kolhapur,North,HDFC Bank,1617,843708,255033,21.04,2024,2024-09
307213,206137,Current,16970,2334,6361,Mutual Fund,18-09-2022,71,Individual,Solapur,West,HDFC Bank,1803,290492,187782,68.27,2022,2022-09
307214,200522,Savings,61266,486,6263,Fixed Deposit,12-07-2023,41,Business,Solapur,North,HDFC Bank,1072,831265,382396,65.1,2023,2023-07
307215,209615,Business,72569,864,37059,Fixed Deposit,20-03-2025,31,Individual,Nagpur,West,HDFC Bank,1937,868770,291321,-26.21,2025,2025-03
307216,209601,Current,96347,4007,29843,Recurring Deposit,22-07-2023,25,Employee,Pune,North,HDFC Bank,1807,385822,243771,87.97,2023,2023-07
307217,203129,Business,38500,4083,14030,Mutual Fund,09-05-2022,71,Business,Kolhapur,East,HDFC Bank,1382,786093,359588,-31.47,2022,2022-05
307218,203545,Business,13266,3490,35091,Recurring Deposit,16-05-2023,79,Individual,Kolhapur,West,HDFC Bank,1763,,32371,-20.86,2023,2023-05
307219,206996,Current,83865,2925,2437,Recurring Deposit,23-12-2023,31,Individual,Solapur,West,HDFC Bank,1019,112412,219553,-47.5,2023,2023-12
307220,202981,Current,29269,3928,40536,Fixed Deposit,02-08-2022,48,Business,Mumbai,North,HDFC Bank,1546,,67502,11.03,2022,2022-08
307221,203150,Savings,68340,278,14320,Mutual Fund,01-05-2024,75,Individual,Solapur,North,HDFC Bank,1552,629812,436697,67.58,2024,2024-05
307222,206328,Current,27602,1736,33892,Mutual Fund,25-03-2023,66,Employee,Pune,West,HDFC Bank,1564,764357,390222,72.88,2023,2023-03
307223,201094,Savings,85254,3254,29717,Recurring Deposit,19-10-2023,69,Individual,Kolhapur,North,HDFC Bank,1891,87666,482601,-10.57,2023,2023-10
307224,201139,Current,17870,3265,46956,Fixed Deposit,21-02-2024,21,Employee,Pune,South,HDFC Bank,1437,,33606,-5.87,2024,2024-02
307225,204026,Current,77073,1575,6854,Fixed Deposit,04-07-2023,44,Individual,Solapur,North,HDFC Bank,1284,314049,318743,-30.81,2023,2023-07
307226,206466,Current,35373,1618,30969,Fixed Deposit,19-02-2023,46,,Kolhapur,West,HDFC Bank,1544,995324,430464,94.62,2023,2023-02
307227,208206,Current,85849,929,12691,Fixed Deposit,13-06-2024,42,Employee,Nashik,East,HDFC Bank,1444,831890,165588,-21.86,2024,2024-06
307228,206585,Current,23666,1499,43197,Mutual Fund,03-07-2023,35,Business,Solapur,North,HDFC Bank,1320,534803,41265,-34.71,2023,2023-07
307229,201538,Savings,22652,2465,14121,Fixed Deposit,17-12-2022,61,Individual,Nagpur,South,HDFC Bank,1474,790000,144782,24.74,2022,2022-12
307230,205177,Current,20097,2819,1633,Fixed Deposit,11-09-2022,71,Employee,Kolhapur,West,HDFC Bank,1373,609020,316593,-15.61,2022,2022-09
307231,206542,Savings,27638,890,18905,Recurring Deposit,23-10-2023,32,Individual,Nashik,East,HDFC Bank,1216,841077,422714,-14.76,2023,2023-10
307232,204795,Savings,45439,3638,27041,Recurring Deposit,18-05-2022,64,Individual,Mumbai,South,HDFC Bank,1051,623150,83058,34.99,2022,2022-05
307233,207579,Current,89507,814,20778,Recurring Deposit,28-01-2023,21,Business,Pune,East,HDFC Bank,1545,954948,417476,-20.77,2023,2023-01
307234,209902,Current,92473,1402,41878,Recurring Deposit,11-08-2022,66,Business,Nashik,West,HDFC Bank,1405,683776,240446,54.89,2022,2022-08
307235,209652,Current,29103,1558,35651,Fixed Deposit,08-02-2024,40,Employee,Kolhapur,South,HDFC Bank,1999,575791,405261,52.85,2024,2024-02
307236,205011,Savings,70736,1229,24370,Recurring Deposit,15-05-2024,67,Individual,Pune,North,HDFC Bank,1679,739287,323777,-11.46,2024,2024-05
307237,201816,Business,27530,4875,17969,Mutual Fund,28-04-2022,54,Employee,Nagpur,West,HDFC Bank,1114,842893,204196,97.27,2022,2022-04
307238,205635,Business,3843,3786.224883,42566,Fixed Deposit,08-04-2024,23,Individual,Solapur,East,HDFC Bank,1018,938738,218097,40.11,2024,2024-04
307239,206994,Savings,36484,1323,15260,Fixed Deposit,05-05-2024,74,Employee,Pune,East,HDFC Bank,1241,334277,234837,-13.74,2024,2024-05
307240,206203,Current,73499,2161,39450,Fixed Deposit,15-11-2022,,Employee,Pune,West,HDFC Bank,1477,142861,226640,47.86,2022,2022-11
307241,204251,Current,13477,3922,1428,Recurring Deposit,10-01-2023,44,Individual,Pune,South,HDFC Bank,1322,159560,344517,20.19,2023,2023-01
307242,206612,Savings,55839,1875,36247,Mutual Fund,31-08-2023,30,Employee,Nagpur,East,HDFC Bank,1018,938738,218097,40.11,2023,2023-08
307243,209891,Current,27881,2905,31451,Fixed Deposit,10-04-2024,63,Business,Nashik,East,HDFC Bank,1173,636516,113167,33.33,2024,2024-04
307244,202976,Savings,51257,4258,18014,Mutual Fund,11-06-2024,43,Employee,Nagpur,South,HDFC Bank,1507,767178,81892,44.78,2024,2024-06
307245,208506,Current,42152,3403,2105,Mutual Fund,16-07-2023,51,Employee,Nashik,West,HDFC Bank,1359,184166,186917,-27.5,2023,2023-07
307246,209900,Current,7141,4166,42995,Mutual Fund,11-08-2023,40,Employee,Nashik,East,HDFC Bank,1158,290733,485981,4.16,2023,2023-08
307247,204863,Savings,24099,2416.391366,48310,Recurring Deposit,29-10-2022,55,Business,Nashik,East,HDFC Bank,1521,164239,240935,76.78,2022,2022-10
307248,206275,Business,56233,515,28574,Mutual Fund,20-08-2022,71,Business,Pune,East,HDFC Bank,1393,744621,473731,30.71,2022,2022-08
307249,203753,Business,69972,3977,27977,Mutual Fund,30-05-2024,79,Business,Pune,West,HDFC Bank,1581,718986,159067,41.49,2024,2024-05
307250,202458,Business,9589,2527,3651,Recurring Deposit,04-02-2025,62,Individual,Pune,South,HDFC Bank,1653,147907,80983,17.93,2025,2025-02
307251,200135,Current,80915,4049,27046,Recurring Deposit,13-10-2022,41,Employee,Kolhapur,East,HDFC Bank,1181,,291527,97.03,2022,2022-10
307252,200813,Business,77664,4094,38055,Fixed Deposit,02-02-2023,59,Individual,Kolhapur,West,HDFC Bank,1224,472462,274775,-18.91,2023,2023-02
307253,202008,Business,94627,2360,34451,Mutual Fund,16-05-2022,56,Business,Solapur,West,HDFC Bank,1407,308658,177863,81.45,2022,2022-05
307254,202073,Business,74108,3824,37622,Fixed Deposit,03-03-2024,54,Business,Nagpur,North,HDFC Bank,1372,373464,189481,68.92,2024,2024-03
307255,206656,Business,44475,2520,16739,Fixed Deposit,13-11-2023,27,Business,Kolhapur,West,HDFC Bank,1301,958204,294366,14.12,2023,2023-11
307256,207136,Business,54537,358.9777868,16074,Mutual Fund,09-06-2024,57,Individual,Nashik,North,HDFC Bank,1342,283937,279985,7.82,2024,2024-06
307257,208957,Business,97737,528,10616,Recurring Deposit,16-09-2022,51,Employee,Mumbai,South,HDFC Bank,1985,963505,300923,72.08,2022,2022-09
307258,203794,Savings,57757,4321,45005,Fixed Deposit,27-03-2022,77,Individual,Mumbai,South,HDFC Bank,1457,715759,36324,39.89,2022,2022-03
307259,206076,Business,99470,4237,25138,Recurring Deposit,17-07-2023,30,Business,Nagpur,South,HDFC Bank,1585,213719,448462,-31.45,2023,2023-07
307260,202769,Current,85672,1227,20772,Fixed Deposit,28-05-2022,56,Individual,Pune,West,HDFC Bank,1844,298637,441832,-28.5,2022,2022-05
307261,203673,Savings,54420,4101,26331,Mutual Fund,20-02-2025,51,Business,Mumbai,West,HDFC Bank,1341,275732,272981,8.02,2025,2025-02
307262,208389,Current,5935,2521,13501,Fixed Deposit,29-09-2024,60,Business,Solapur,East,HDFC Bank,1924,242542,151511,66.41,2024,2024-09
307263,209189,Business,56612,2221,33919,Fixed Deposit,03-08-2022,77,Individual,Pune,South,HDFC Bank,1013,214437,52323,10.97,2022,2022-08
307264,204032,Business,29987,2814,41948,Fixed Deposit,20-08-2023,43,Individual,Kolhapur,South,HDFC Bank,1245,695024,196918,-5.56,2023,2023-08
307265,201346,Business,77175,179,44048,Recurring Deposit,15-03-2024,79,Individual,Nagpur,South,HDFC Bank,1889,622980,141581,-12.77,2024,2024-03
307266,201719,Current,82458,1805,41538,Mutual Fund,31-05-2022,73,Business,Nashik,North,HDFC Bank,1586,789479,280071,30.2,2022,2022-05
307267,208632,Business,46167,893,13782,Recurring Deposit,28-08-2022,69,Employee,Mumbai,North,HDFC Bank,1907,403220,499568,-18,2022,2022-08
307268,208583,Business,46612,2455,21840,Mutual Fund,06-06-2024,35,Employee,Nashik,West,HDFC Bank,1041,382425,407970,23.26,2024,2024-06
307269,209862,Business,2822,2848.113376,27764,Mutual Fund,07-01-2025,43,Business,Mumbai,South,HDFC Bank,1768,120360,467279,82.47,2025,2025-01
307270,209547,Business,18030,4613,21446,Fixed Deposit,19-07-2023,54,Individual,Nashik,North,HDFC Bank,1313,650377,276911,47.54,2023,2023-07
307271,205003,Business,62430,4654,3113,Recurring Deposit,24-04-2022,27,Individual,Nagpur,East,HDFC Bank,1613,704298,263965,40.67,2022,2022-04
307272,202255,Business,76140,2328.227469,27458,Recurring Deposit,03-09-2024,48,,Solapur,South,HDFC Bank,1177,596317,74584,19.3,2024,2024-09
307273,205341,Savings,39081,586,35879,Mutual Fund,18-07-2023,41,Employee,Mumbai,South,HDFC Bank,1331,293484,476524,83.96,2023,2023-07
307274,202026,Business,42768,2812,7599,Fixed Deposit,07-12-2024,52,Employee,Mumbai,South,HDFC Bank,1977,938024,185992,36.13,2024,2024-12
307275,204339,Savings,74199,4900,16499,Fixed Deposit,09-02-2023,46,Individual,Mumbai,South,HDFC Bank,1369,620129,451495,2.32,2023,2023-02
307276,203730,Business,47708,4149,9405,Mutual Fund,01-08-2023,27,Individual,Mumbai,North,HDFC Bank,1129,788503,443105,22.51,2023,2023-08
307277,201298,Savings,35371,332,30256,Fixed Deposit,26-01-2023,68,Business,Nagpur,North,HDFC Bank,1041,382425,407970,23.26,2023,2023-01
307278,201612,Current,36593,1416,7013,Recurring Deposit,14-01-2023,70,Employee,Mumbai,North,HDFC Bank,1186,150509,337315,3.72,2023,2023-01
307279,200107,Current,23114,3666,17995,Fixed Deposit,09-06-2023,25,Employee,Nashik,West,HDFC Bank,1952,100020,410756,-39.64,2023,2023-06
307280,201353,Savings,77608,2800,13300,Mutual Fund,24-05-2023,23,Employee,Mumbai,East,HDFC Bank,1226,404512,314309,87.43,2023,2023-05
307281,201646,Business,51150,1711,13142,Mutual Fund,24-06-2024,79,Employee,Solapur,East,HDFC Bank,1314,656661,363562,98.79,2024,2024-06
307282,204220,Current,82154,1197,10345,Recurring Deposit,29-07-2023,72,Employee,Pune,West,HDFC Bank,1230,456619,216028,72.57,2023,2023-07
307283,201116,Current,84370,4804,7688,Fixed Deposit,04-02-2024,41,Employee,Solapur,East,HDFC Bank,1792,317151,334322,47.03,2024,2024-02
307284,208603,Business,53140,1742,16107,Mutual Fund,26-01-2025,70,Individual,Nashik,West,HDFC Bank,1724,,203754,69.43,2025,2025-01
307285,203020,Current,2104,4275,42399,Recurring Deposit,19-09-2022,,Business,Nagpur,West,HDFC Bank,1044,878898,192703,-40.35,2022,2022-09
307286,200236,Savings,15841,2076.327398,24113,Recurring Deposit,18-05-2023,79,Employee,Pune,South,HDFC Bank,1228,111240,233346,4.87,2023,2023-05
307287,202702,Business,57903,2702,11680,Mutual Fund,07-11-2022,47,Business,Kolhapur,North,HDFC Bank,1600,138408,202900,-34.18,2022,2022-11
307288,208400,Savings,72709,2380,27881,Recurring Deposit,20-11-2022,20,,Nagpur,East,HDFC Bank,1418,168529,150902,86.45,2022,2022-11
307289,207190,Savings,1839,3854,23206,Recurring Deposit,20-05-2023,77,Employee,Mumbai,South,HDFC Bank,1169,840077,69074,40.43,2023,2023-05
307290,207594,Business,39137,878,36595,Fixed Deposit,14-09-2022,72,Employee,Mumbai,South,HDFC Bank,1879,478470,361650,-9.88,2022,2022-09
307291,206051,Current,48057,3916,14455,Mutual Fund,13-04-2022,63,Employee,Nashik,South,HDFC Bank,1131,,242669,13.12,2022,2022-04
307292,205054,Savings,99327,3001,27683,Mutual Fund,12-11-2024,67,Business,Nashik,South,HDFC Bank,1520,721288,411579,89.01,2024,2024-11
307293,203248,Current,56624,3205,41162,Fixed Deposit,06-08-2024,59,Individual,Mumbai,North,HDFC Bank,1936,854202,51715,56.51,2024,2024-08
307294,202813,Savings,28987,2125,36255,Recurring Deposit,27-05-2024,25,Individual,Nagpur,South,HDFC Bank,1760,799656,166560,-21.12,2024,2024-05
307295,202337,Business,25435,1702,48944,Mutual Fund,27-08-2022,43,Individual,Nashik,East,HDFC Bank,1788,795360,142578,58.49,2022,2022-08
307296,205726,Business,57747,860,40042,Mutual Fund,04-02-2023,56,Employee,Nagpur,South,HDFC Bank,1188,295840,253739,-24.03,2023,2023-02
307297,201951,Business,66420,4144,28355,Mutual Fund,10-07-2024,32,Employee,,West,HDFC Bank,1412,741045,274003,-5.83,2024,2024-07
307298,203801,Current,53498,2926,6299,Mutual Fund,16-09-2023,37,Business,Mumbai,South,HDFC Bank,1352,,297054,-40.59,2023,2023-09
307299,207888,Savings,9452,4757,26103,Recurring Deposit,21-07-2024,77,Business,Nagpur,West,HDFC Bank,1805,781035,391225,11.15,2024,2024-07
307300,202453,Business,29579,2769,39375,Fixed Deposit,28-07-2023,64,Employee,Mumbai,West,HDFC Bank,1181,,291527,97.03,2023,2023-07
